x,y,sonar_depth
-2.049134,-0.0,70.34509803921569
-2.0614302,-0.0,70.34509803921569
-2.0736814,-0.0,70.34509803921569
-2.0858877,-0.0,65.66274509803921
-2.098049,-0.0,65.66274509803921
-2.1101654,-0.0,65.66274509803921
-2.1222372,-0.0,70.34509803921569
-2.1342642,-0.0,65.66274509803921
-2.1462467,-0.0,65.66274509803921
-2.1581845,-0.0,65.66274509803921
-2.1700778,-0.0,65.66274509803921
-2.1819267,-0.0,65.66274509803921
-2.1937315,-0.0,65.66274509803921
-2.205492,-0.0,65.66274509803921
-2.2172084,-0.0,65.66274509803921
-2.2288806,-0.0,65.66274509803921
-2.2405093,-0.0,65.66274509803921
-2.252094,-0.0,65.66274509803921
-2.2636356,-0.0,65.66274509803921
-2.275134,-0.0,65.66274509803921
-2.2865896,-0.0,65.66274509803921
-2.2980025,-0.0,65.66274509803921
-2.3093727,-0.0,65.66274509803921
-2.3207004,-0.0,65.66274509803921
-2.3319857,-0.0,65.66274509803921
-2.3432288,-0.0,65.66274509803921
-2.3544297,-0.0,65.66274509803921
-2.365588,-0.0,65.66274509803921
-2.3767042,-0.0,65.66274509803921
-2.3877778,-0.0,65.66274509803921
-2.3988092,-0.0,65.66274509803921
-2.4097981,-0.0,65.66274509803921
-2.420745,-0.0,65.66274509803921
-2.431649,-0.0,65.66274509803921
-2.4425108,-0.0,70.34509803921569
-2.4533305,-0.0,65.66274509803921
-2.464108,-0.0,65.66274509803921
-2.4748437,-0.0,65.66274509803921
-2.4855375,-0.0,65.66274509803921
-2.4961896,-0.0,70.34509803921569
-2.5068002,-0.0,70.34509803921569
-2.5173695,-0.0,70.34509803921569
-2.5278974,-0.0,70.34509803921569
-2.5383842,-0.0,70.34509803921569
-2.5488298,-0.0,70.34509803921569
-2.5592346,-0.0,70.34509803921569
-2.5695984,-0.0,70.34509803921569
-2.579922,-0.0,70.34509803921569
-2.5902047,-0.0,70.34509803921569
-2.600447,-0.0,70.34509803921569
-2.610649,-0.0,70.34509803921569
-2.620811,-0.0,70.34509803921569
-2.6309328,-0.0,70.34509803921569
-2.6410146,-0.0,70.34509803921569
-2.6510568,-0.0,70.34509803921569
-2.6610591,-0.0,70.34509803921569
-2.671022,-0.0,70.34509803921569
-2.6809454,-0.0,70.34509803921569
-2.6908295,-0.0,70.34509803921569
-2.7006743,-0.0,70.34509803921569
-2.71048,-0.0,70.34509803921569
-2.7202468,-0.0,70.34509803921569
-2.7299747,-0.0,70.34509803921569
-2.739664,-0.0,70.34509803921569
-2.7493148,-0.0,70.34509803921569
-2.7589269,-0.0,70.34509803921569
-2.7685006,-0.0,70.34509803921569
-2.7780364,-0.0,70.34509803921569
-2.7875338,-0.0,65.66274509803921
-2.7969933,-0.0,70.34509803921569
-2.8064148,-0.0,65.66274509803921
-2.8157988,-0.0,65.66274509803921
-2.825145,-0.0,70.34509803921569
-2.8344538,-0.0,65.66274509803921
-2.8437252,-0.0,70.34509803921569
-2.8529594,-0.0,70.34509803921569
-2.8621564,-0.0,70.34509803921569
-2.8713164,-0.0,70.34509803921569
-2.8804398,-0.0,65.66274509803921
-2.8895261,-0.0,65.66274509803921
-2.8985758,-0.0,70.34509803921569
-2.9075892,-0.0,70.34509803921569
-2.9165661,-0.0,70.34509803921569
-2.925507,-0.0,70.34509803921569
-2.934412,-0.0,70.34509803921569
-2.943281,-0.0,70.34509803921569
-2.9521143,-0.0,70.34509803921569
-2.9609122,-0.0,70.34509803921569
-2.9696746,-0.0,70.34509803921569
-2.978402,-0.0,70.34509803921569
-2.9870937,-0.0,70.34509803921569
-2.9957507,-0.0,70.34509803921569
-3.0043726,-0.0,70.34509803921569
-3.0129597,-0.0,70.34509803921569
-3.021512,-0.0,70.34509803921569
-3.0300298,-0.0,70.34509803921569
-3.0385127,-0.0,70.34509803921569
-3.046961,-0.0,70.34509803921569
-3.0553753,-0.0,70.34509803921569
-3.063755,-0.0,70.34509803921569
-3.0721006,-0.0,70.34509803921569
-3.0804121,-0.0,70.34509803921569
-3.0886896,-0.0,70.34509803921569
-3.0969334,-0.0,70.34509803921569
-3.1051435,-0.0,70.34509803921569
-3.11332,-0.0,70.34509803921569
-3.121463,-0.0,70.34509803921569
-3.1295729,-0.0,70.34509803921569
-3.1376493,-0.0,70.34509803921569
-3.1456928,-0.0,70.34509803921569
