step,att_err_deg,ax,ay,az,sonar_range,map_depth,x,y,z,ekf_x,ekf_y,ekf_z,ekf_vx,ekf_vy,ekf_vz,dr_x,dr_y,dr_z,dr_vx,dr_vy,dr_vz
220,0.21587484927434153,0.1297401538855696,-0.17740630021563675,-0.1781115026416895,69.56470588235294,-68.60309600830078,-15.337238,-0.45411053,-0.37319836,-13.159006997534924,-16.886523757381436,0.11284774940312542,1.2840906641917706,-1.2402702218837247,-0.3102379616354926,-13.137605486465075,-16.907194927746175,-6.53966322727716,1.2840906641917706,-1.2402702218837247,-1.4301182710414233
221,0.15567333656614046,0.12624722598644555,-0.09102755526944428,-0.19718824357535247,69.56470588235294,-68.7317123413086,-15.324854,-0.38668683,-0.37538347,-13.116133838047428,-16.92791666897493,0.09344459845143548,1.2882989050579856,-1.2433044737260395,-0.32350359688221175,-13.094662189629808,-16.94863841020371,-6.587552934360291,1.2882989050579856,-1.2433044737260395,-1.436691212493935
222,0.1900139556756067,0.23064655732132563,-0.0035309093112159996,-0.2235443643931987,69.56470588235294,-68.85637664794922,-15.312598,-0.3190572,-0.377508,-13.073062404235872,-16.96936211304875,0.07325534919868497,1.295987123635363,-1.24342217070308,-0.3378939291480758,-13.051462618841963,-16.990085815893814,-6.635691024070526,1.295987123635363,-1.24342217070308,-1.4441426913070416
223,0.20409910908924025,0.07423096836001639,-0.1570165723750089,-0.23966314561334556,69.56470588235294,-68.97740936279297,-15.300472,-0.25122148,-0.3795671,-13.02982159402116,-17.01089675016795,0.05232583709807483,1.2984614892473636,-1.2486560564489135,-0.3530096733206633,-13.008180569200384,-17.03170768444211,-6.684095406164775,1.2984614892473636,-1.2486560564489135,-1.4521314628274864
224,0.18727868837944026,0.1667559296146286,-0.15831694157403065,-0.219837603137508,69.56470588235294,-69.09477996826172,-15.288477,-0.18317953,-0.38155568,-12.98644690219646,-17.052606572572678,0.030726407296270724,1.3040200202345178,-1.2539332878347145,-0.36759694841199936,-12.964713235192567,-17.073505460703267,-6.73274405226251,1.3040200202345178,-1.2539332878347145,-1.45945938293207
225,0.18363815637891848,0.19685984435363674,-0.09205319185664684,-0.2928382964533647,69.56470588235294,-69.20779418945312,-15.276611,-0.11493118,-0.38346872,-12.942870201608448,-17.094455489495978,0.00850263516125223,1.3105820150463057,-1.2570017275632694,-0.384690507217329,-12.921027168024358,-17.11540551828871,-6.781718074245194,1.3105820150463057,-1.2570017275632694,-1.4692206594805153
226,0.20547146340793127,0.2637522994448747,-0.09233108735178705,-0.19084109373569902,69.56470588235294,-69.3167495727539,-15.264876,-0.046476245,-0.38530117,-12.899037605384992,-17.13640684212995,-0.01425950233825686,1.319373758361135,-1.2600794304749956,-0.3984030372651216,-12.877048042745653,-17.157408165971212,-6.830904141887584,1.319373758361135,-1.2600794304749956,-1.4755820292717052
227,0.2444082174385798,0.16948626050913196,-0.1191812701945017,-0.24073066346261207,69.56470588235294,-69.42098236083984,-15.253274,0.022185458,-0.387048,-12.854964321072671,-17.178475701629228,-0.037457629650535604,1.325023300378106,-1.264052139481479,-0.41374206766735455,-12.832880599399715,-17.199543237287262,-6.880357688044932,1.325023300378106,-1.264052139481479,-1.483606384720459
228,0.245010831293477,0.16348302894747457,-0.08283905098823065,-0.30619677893403896,69.56470588235294,-69.52005767822266,-15.241802,0.09105413,-0.38870424,-12.810706053821763,-17.22065679464027,-0.061076683012694796,1.3304727346763552,-1.2668134411810867,-0.43116855396817955,-12.788531508243837,-17.2417703519933,-6.930151452845541,1.3304727346763552,-1.2668134411810867,-1.4938129440182604
229,0.20721045227254994,0.2839742794817588,-0.23468221788981775,-0.2618258450121633,69.56470588235294,-69.6142807006836,-15.230462,0.16012996,-0.39026502,-12.766199199177283,-17.263014288356246,-0.08505344247340992,1.3399385439924139,-1.274636181777414,-0.4469675981431923,-12.743866890110757,-17.284258224719213,-6.980236135251719,1.3399385439924139,-1.274636181777414,-1.5025404721853324
230,0.20503901847012984,0.19478456741750239,-0.11171351200652038,-0.3491656858700054,69.56470588235294,-69.70368957519531,-15.219255,0.22941318,-0.3917255,-12.721426367395638,-17.305564224144387,-0.10933780529219185,1.3464313629063307,-1.2783599655109645,-0.4654779548842649,-12.698985844680546,-17.32687022356958,-7.030708779531086,1.3464313629063307,-1.2783599655109645,-1.5141793283809992
231,0.22429162666419203,0.2802060996134917,-0.15099150698428887,-0.22646418139034097,69.56470588235294,-69.78765869140625,-15.20818,0.29890403,-0.393081,-12.676389651910087,-17.3482601071653,-0.1338328008088777,1.3557715662267804,-1.283393015743774,-0.47964542214169725,-12.653793459139653,-17.369649990761037,-7.081433050678664,1.3557715662267804,-1.283393015743774,-1.521728134427344
232,0.24627485882639713,0.2602153686448016,-0.10702174294875598,-0.3740933890021658,69.56470588235294,-69.86685180664062,-15.19724,0.36860275,-0.39432696,-12.631052702275502,-17.391099330880618,-0.15848264170410248,1.3644454118482738,-1.2869604071753993,-0.4984352643723576,-12.608311945411376,-17.412548671000216,-7.132572981147355,1.3644454118482738,-1.2869604071753993,-1.5341979140607493
233,0.19866272226874052,0.26710875387715793,-0.08999803962246397,-0.35382864744940257,69.56470588235294,-69.94026947021484,-15.186432,0.4385096,-0.39545888,-12.585422794795072,-17.4340480100307,-0.18327705126573077,1.3733490369775125,-1.2899603418294814,-0.5161978757783738,-12.562533644178792,-17.4555473490612,-7.184106054557657,1.3733490369775125,-1.2899603418294814,-1.5459922023090629
234,0.21577468227585794,0.1949616393098507,-0.13974062892365785,-0.3487245114347548,69.56470588235294,-70.00924682617188,-15.175758,0.50862485,-0.3964725,-12.53953618154065,-17.47712432177442,-0.2081366595843133,1.3798477582878408,-1.2946183627936032,-0.5333985742504816,-12.516538718902531,-17.498701294487653,-7.236026599647331,1.3798477582878408,-1.2946183627936032,-1.5576163526902214
235,0.2380600604254377,0.22169604248152072,-0.1326652489292809,-0.31391515118047586,69.56470588235294,-70.07255554199219,-15.165219,0.5789488,-0.39736375,-12.493418091796343,-17.520351970116945,-0.23296489387686023,1.3872376263705581,-1.2990405377579126,-0.549001327527066,-12.470297464690178,-17.54200264574625,-7.288295939349427,1.3872376263705581,-1.2990405377579126,-1.5680801910629039
236,0.20911395815345846,0.13696893164941554,-0.11914246149475614,-0.2702995731663389,69.56470588235294,-70.13166809082031,-15.154816,0.6494817,-0.39812872,-12.447100743733074,-17.56371951163193,-0.25766223652195785,1.3918032574255386,-1.303011953141071,-0.5626816730304713,-12.423904022775993,-17.58543637751762,-7.340865611910598,1.3918032574255386,-1.303011953141071,-1.577090176835115
237,0.2285520801151508,0.20898773061701847,-0.14516756019904076,-0.22955556717577075,69.56470588235294,-70.18476104736328,-15.144547,0.7202238,-0.39876366,-12.400591197524102,-17.607233892047855,-0.28211201315016676,1.3987695151127726,-1.3078508718143724,-0.5744948167443783,-12.377278372272233,-17.6290314065781,-7.3936903462130745,1.3987695151127726,-1.3078508718143724,-1.5847420290743075
238,0.2407129966859798,0.19337983794337638,-0.08181221930676115,-0.24579427293523004,69.56470588235294,-70.23397827148438,-15.134415,0.79117537,-0.39926523,-12.35385811377704,-17.650874372341285,-0.3062542915768907,1.4052155097108852,-1.3105779457912645,-0.586318239783785,-12.33043785528187,-17.672717338104476,-7.446788185263257,1.4052155097108852,-1.3105779457912645,-1.5929351715054818
239,0.20413389407951615,0.1993598371089031,-0.03379307964396401,-0.4395345799735413,69.56470588235294,-70.27837371826172,-15.124418,0.86233675,-0.39963022,-12.306906841321616,-17.694579077800796,-0.3301459675484964,1.4118608376145152,-1.3117043817793967,-0.6040372176894687,-12.283375827361386,-17.716440817497123,-7.500374396068966,1.4118608376145152,-1.3117043817793967,-1.6075863241712665
240,0.21925544478088108,0.20545162442787904,-0.034480676795581075,-0.30720616404759404,69.56470588235294,-70.31875610351562,-15.114559,0.9337082,-0.39985576,-12.259730673609784,-17.738321713124996,-0.3537694021022087,1.4187092250954445,-1.3128537376725828,-0.6167581147966171,-12.236085519858204,-17.760202608752877,-7.55430194705695,1.4187092250954445,-1.3128537376725828,-1.6178265296395196
241,0.24688004391719365,0.20046790882469348,-0.04991189846389155,-0.28718713407610075,69.56470588235294,-70.35542297363281,-15.104837,1.0052899,-0.39993915,-12.212328995046144,-17.782111233213232,-0.3769968381689698,1.4253914887229342,-1.3145174676213793,-0.6282069711188928,-12.188572470234107,-17.80401985767359,-7.608548594860574,1.4253914887229342,-1.3145174676213793,-1.627399434108723
242,0.20787700503479264,0.23004926611173823,-0.1146825605334208,-0.33101309223998854,69.56470588235294,-70.38746643066406,-15.095253,1.0770823,-0.39987803,-12.164688140274208,-17.825992194667577,-0.3997903566891172,1.4330597975933255,-1.31834021963916,-0.6404887855369683,-12.14080381031433,-17.847964531661564,-7.6631630349889095,1.4330597975933255,-1.31834021963916,-1.638433203850056
243,0.1658688366224105,0.19525569867695758,-0.09305719111537378,-0.29434188087289215,69.56470588235294,-70.41664123535156,-15.085808,1.1490853,-0.39967024,-12.116811004966276,-17.86998856709506,-0.42212132678795,1.4395683208825574,-1.3214421260096725,-0.6509115891437938,-12.092818199618245,-17.892012602528553,-7.718104521651548,1.4395683208825574,-1.3214421260096725,-1.6482445998791524
244,0.21388918544748536,0.11162892050148052,0.008725020302302915,-0.37007437230420237,69.56470588235294,-70.44306182861328,-15.0765,1.2212993,-0.39931396,-12.068763378203247,-17.914031790728547,-0.443980137564458,1.4432892848992733,-1.3211512919995958,-0.6632146271750038,-12.044708556788269,-17.936050978928538,-7.773457202061191,1.4432892848992733,-1.3211512919995958,-1.6605804122892924
245,0.20292466236799442,0.20645203778831278,-0.1295451631814371,-0.43528114257259176,69.56470588235294,-70.46602630615234,-15.067332,1.2937244,-0.39880762,-12.020539039796722,-17.958142136663632,-0.46540436685374587,1.450171019492217,-1.3254694641056437,-0.6770326503586918,-11.996369522805194,-17.980233294398726,-7.829293528184804,1.450171019492217,-1.3254694641056437,-1.675089783708379
246,0.21211606001990954,0.12121846274228745,-0.095702447998442,-0.395844379908846,69.56470588235294,-70.48674011230469,-15.058304,1.3663609,-0.39814982,-11.972132662223235,-18.002377620160487,-0.48638010467856013,1.45421163491696,-1.3286595457055919,-0.6888728491396537,-11.947895801641296,-18.024521945922245,-7.885569681397205,1.45421163491696,-1.3286595457055919,-1.688284596372007
247,0.21866995787838134,0.14694828128745632,-0.12925463457776773,-0.31365819503660575,69.56470588235294,-70.50556945800781,-15.049416,1.439209,-0.39733955,-11.923577303125288,-18.04673807981433,-0.5068195866310583,1.4591099109598753,-1.3329680335248508,-0.6973116716605819,-11.8992588046093,-18.06895421370641,-7.942194343715201,1.4591099109598753,-1.3329680335248508,-1.6987398695398939
248,0.20832376238145137,0.12294441087616656,-0.01759025072633,-0.4514178935360782,69.56470588235294,-70.5228500366211,-15.0406685,1.5122688,-0.3963759,-11.874872003642805,-18.091180119960008,-0.526736245160182,1.463208057989081,-1.3335543752157284,-0.7096840999082019,-11.85048520267633,-18.1134060262136,-7.999320581470459,1.463208057989081,-1.3335543752157284,-1.7137871326577632
249,0.25123246508850366,0.050908517139226346,-0.24836326581844556,-0.3725196447115877,69.56470588235294,-70.53893280029297,-15.032063,1.5855405,-0.39525828,-11.826070119200313,-18.13576991205932,-0.5461480974673528,1.4649050085603885,-1.34183315074301,-0.7187736308803064,-11.801655035724316,-18.158133797905034,-8.056860729942064,1.4649050085603885,-1.34183315074301,-1.7262044541481494
250,0.2471435751986281,0.14151659871980382,-0.11875366602709042,-0.27187146239174,69.56470588235294,-70.5539779663086,-15.023597,1.6590245,-0.3939863,-11.777161331915677,-18.180563658009657,-0.5649479907477172,1.4696222285177154,-1.3457916062772461,-0.7238660018849026,-11.752667628107059,-18.202993518114276,-8.114702957816327,1.4696222285177154,-1.3457916062772461,-1.735266836227874
251,0.2254088815334731,0.05913376551534646,-0.1011328564831667,-0.36397847901828584,69.56470588235294,-70.56867218017578,-15.015274,1.7327207,-0.3925599,-11.728141072206466,-18.225479563139167,-0.5831313787118236,1.4715933540348936,-1.3491627014933516,-0.7314025384061865,-11.703614516305896,-18.247965608164055,-8.172949606222833,1.4715933540348936,-1.3491627014933516,-1.7473994521951501
252,0.24258149392996475,0.05766785234990425,-0.12826889361830848,-0.3817256338709001,69.56470588235294,-70.58289337158203,-15.007093,1.8066294,-0.3909791,-11.679055922709553,-18.2705229136854,-0.6007558427766843,1.4735156157798903,-1.3534383312806286,-0.7389176012531075,-11.654497329113232,-18.293080219206743,-8.231620394222528,1.4735156157798903,-1.3534383312806286,-1.7601236399908469
253,0.2413032276914745,0.03730904071808358,-0.05390832210617944,-0.3317057511440922,69.56470588235294,-70.59757232666016,-14.999055,1.880751,-0.38924432,-11.629918008272046,-18.315667473795926,-0.617810521349831,1.4747592504704932,-1.3552352753508345,-0.7441728497655351,-11.605338687430882,-18.338254728385106,-8.290659744167938,1.4747592504704932,-1.3552352753508345,-1.7711804983623165
254,0.2148510768382575,0.12492464075965583,-0.11515488870615961,-0.38610725049203154,69.56470588235294,-70.61202239990234,-14.99116,1.9550856,-0.38735607,-11.580689964011496,-18.360905957912458,-0.634298451020871,1.4789234051624818,-1.35907377164104,-0.7506642114226698,-11.556041240592132,-18.38355718743981,-8.350128102169451,1.4789234051624818,-1.35907377164104,-1.7840507400453842
255,0.18169106565789647,0.19550304807384125,-0.14419697613605073,-0.3650710565528392,69.56470588235294,-70.62754821777344,-14.983409,2.0296335,-0.3853151,-11.53128390436826,-18.40628852639835,-0.6502510367919649,1.4854401734316098,-1.3638803375122417,-0.7559011026087313,-11.50652656814441,-18.429019865356885,-8.410002094678244,1.4854401734316098,-1.3638803375122417,-1.7962197752638123
256,0.23998307758916346,0.13065961308744845,-0.08770093069677135,-0.2651682660761008,69.56470588235294,-70.6438980102539,-14.975801,2.1043947,-0.38312232,-11.481696643246602,-18.4517999270547,-0.6656149501414369,1.4897954938678581,-1.3668037018688008,-0.7572787857290291,-11.456866718348815,-18.474579988752513,-8.470170718593788,1.4897954938678581,-1.3668037018688008,-1.805058717466349
257,0.24397614882104593,0.1946026873047353,-0.13451828618877468,-0.24638524969399533,69.56470588235294,-70.66146850585938,-14.968337,2.1793694,-0.38077882,-11.431928680846948,-18.497434782831544,-0.680345310633733,1.4962822501113493,-1.37128764474176,-0.7575301805625073,-11.406990643345104,-18.52028957691057,-8.530613103897883,1.4962822501113493,-1.37128764474176,-1.8132715591228155
258,0.3106453486478638,0.19104185810768623,-0.088253473611558,-0.33458347160948243,69.56470588235294,-70.68074798583984,-14.961019,2.2545583,-0.3782859,-11.38194647147762,-18.543193400697163,-0.6945045572182188,1.5026503120482722,-1.3742294271954785,-0.760251642292333,-11.356902299610162,-18.566097224483755,-8.591427248614876,1.5026503120482722,-1.3742294271954785,-1.8244243415097983
259,0.2753488076357236,0.3386177074172573,-0.112249724917417,-0.40882433048069977,69.56470588235294,-70.70125579833984,-14.953844,2.329961,-0.3756451,-11.331670006794115,-18.589063409228636,-0.7081976052457082,1.5139375689621808,-1.3779710846927258,-0.7650006033457311,-11.30643771397809,-18.612029593973514,-8.65269564258796,1.5139375689621808,-1.3779710846927258,-1.8380518191924882
260,0.2494620272612864,0.2017221458298702,-0.03042863303166247,-0.22636675833767939,69.56470588235294,-70.72360229492188,-14.9468155,2.4055784,-0.3728579,-11.281093353303248,-18.635012683514525,-0.7213879290983295,1.5206616404898432,-1.378985372460448,-0.7632492333750186,-11.255748992628428,-18.65799577305553,-8.714215555181417,1.5206616404898432,-1.378985372460448,-1.8455973778037442
261,0.2558860072700578,0.18846983154875632,-0.13718406205236827,-0.2534975874846914,69.56470588235294,-70.74798583984375,-14.939932,2.48141,-0.36992607,-11.230299926491615,-18.681055075964345,-0.7340187895468382,1.5269439682081352,-1.3835581745288603,-0.7620163339556748,-11.204850860354824,-18.704114378873157,-8.77601713176097,1.5269439682081352,-1.3835581745288603,-1.8540472973865674
262,0.29187430331986447,0.22083380750299944,-0.16968859332489256,-0.32719595187204753,69.56470588235294,-70.77444458007812,-14.933195,2.5574563,-0.36685142,-11.179279108769398,-18.72726795322271,-0.7461730686203268,1.5343050951249018,-1.3892144609730235,-0.7628838581180472,-11.153707357183993,-18.750421527572257,-8.838182259398158,1.5343050951249018,-1.3892144609730235,-1.8649538291156356
263,0.22509021901186876,0.1634540966617229,-0.10891244686169414,-0.30684637065768783,69.56470588235294,-70.80265808105469,-14.926604,2.6337178,-0.36363596,-11.128044797767089,-18.773635608836734,-0.7579024265353879,1.5397535650136258,-1.3928448758684133,-0.76274221476047,-11.102382238350206,-18.796849690101205,-8.900688327447188,1.5397535650136258,-1.3928448758684133,-1.8751820414708917
264,0.2403591804627718,0.19821698468728913,-0.1050918898753112,-0.3323802870126986,69.56470588235294,-70.8331069946289,-14.92016,2.710194,-0.36028168,-11.076609558386252,-18.820122155748948,-0.7692361099975975,1.5463607978365355,-1.396347938864257,-0.7631488107942543,-11.050836878422322,-18.84339462139668,-8.963563706926232,1.5463607978365355,-1.396347938864257,-1.886261384371315
265,0.20968226290122255,0.1873442589029201,-0.07753751079784989,-0.30775206103905894,69.56470588235294,-70.86604309082031,-14.913864,2.786886,-0.35679072,-11.024960118314533,-18.86671016343931,-0.7802031005829805,1.5526056064666327,-1.3989325225575187,-0.7624604140231708,-10.999083358206768,-18.890025705481932,-9.026781033139764,1.5526056064666327,-1.3989325225575187,-1.8965197864059502
266,0.19587146406846956,0.16447045856986886,-0.10891130766017723,-0.3024357278651273,69.56470588235294,-70.90116119384766,-14.907715,2.8637934,-0.35316518,-10.973115225621996,-18.913401753806596,-0.7908126930902954,1.5580879550856284,-1.4025628994795245,-0.7613469700283857,-10.947147093037247,-18.93677780213125,-9.090334399050924,1.5580879550856284,-1.4025628994795245,-1.9066009773347878
267,0.22514328672943382,0.10923716479322171,0.003823300325334296,-0.20227783579687575,69.56470588235294,-70.93791961669922,-14.901714,2.9409168,-0.34940732,-10.9211182731387,-18.960151726400177,-0.8010294615816124,1.561729193912069,-1.4024354561353467,-0.7566705927689229,-10.895089453240178,-18.983525650669094,-9.154112518112969,1.561729193912069,-1.4024354561353467,-1.9133435718613503
268,0.24186523344220578,0.08376038336390573,-0.09208266486988395,-0.2674671701110203,69.56470588235294,-70.97677612304688,-14.895862,3.018256,-0.34551936,-10.869014099795319,-19.00695073197406,-0.8108622515412985,1.5645212066908658,-1.4055048782976762,-0.7539695841639703,-10.842938746350482,-19.030375813279015,-9.218187822919582,1.5645212066908658,-1.4055048782976762,-1.9222591441983843
269,0.2688904585800712,0.11685078048863426,-0.1273259806376758,-0.18058930642569138,69.56470588235294,-71.01758575439453,-14.890158,3.0958116,-0.34150362,-10.816798475805351,-19.053871631239893,-0.8203260246803491,1.5684162327071536,-1.4097490776522654,-0.7482001561001699,-10.790658205260243,-19.077367449200757,-9.282463782511112,1.5684162327071536,-1.4097490776522654,-1.9282787877459073
270,0.2557616975741025,0.1336791300298344,-0.0867161133565324,-0.32211195391389325,69.17450980392157,-71.05982208251953,-14.8846035,3.1735835,-0.33736244,-10.764443668531761,-19.100911442780166,-0.8332655473598757,1.572872203708148,-1.4126396147641498,-0.7498316730018956,-10.738229131803305,-19.12445543635956,-9.347097644273658,1.572872203708148,-1.4126396147641498,-1.9390158528763703
271,0.2237662461411233,0.06541092386952366,-0.1362322892799246,-0.20247151228074145,69.17450980392157,-71.1034164428711,-14.879199,3.2515721,-0.33309677,-10.711978255672673,-19.148075114544127,-0.8458224350004663,1.575052567837132,-1.4171806910734805,-0.7471981428242286,-10.685727379542067,-19.171694792728676,-9.411956474383182,1.575052567837132,-1.4171806910734805,-1.9457649032857285
272,0.2591858511915226,0.06665680512438585,-0.01334306313397804,-0.22807524883856622,69.17450980392157,-71.14797973632812,-14.873944,3.3297772,-0.3287077,-10.659439471853032,-19.195321883726095,-0.8579614259561508,1.5772744613412784,-1.4176254598446132,-0.7451606373225187,-10.633151564164024,-19.218948974723496,-9.47706872143586,1.5772744613412784,-1.4176254598446132,-1.9533674115803474
273,0.2843471715878655,0.09872131463204414,-0.0551799062265356,-0.24836611992410518,69.17450980392157,-71.19361114501953,-14.86884,3.4081995,-0.32419634,-10.606808811300192,-19.242606721224373,-0.8697245629185685,1.5805651718290132,-1.4194647900521644,-0.7435608462965783,-10.58046605843639,-19.266264467725236,-9.54245693084401,1.5805651718290132,-1.4194647900521644,-1.9616462822444842
274,0.24106357818493887,0.1341652431897415,-0.123296395316487,-0.3004332900338227,69.17450980392157,-71.23936462402344,-14.863886,3.486839,-0.31956404,-10.554048769326341,-19.28999071222351,-0.8811572796520141,1.5850373466020047,-1.4235746698960474,-0.7434678407235153,-10.527631480216323,-19.31371695672177,-9.608178955018863,1.5850373466020047,-1.4235746698960474,-1.9716607252456118
275,0.19904410620795956,0.1317791025240436,-9.24551253786085e-06,-0.20635946975235697,69.17450980392157,-71.28549194335938,-14.859083,3.5656958,-0.3148121,-10.501140980493762,-19.33744320635644,-0.8922451650253115,1.589429983352806,-1.4235749780797986,-0.7400226290162591,-10.47465048077123,-19.361169455991096,-9.67413026749344,1.589429983352806,-1.4235749780797986,-1.978539374237357
276,0.23179023038415164,0.10075775890442434,-0.12533860453108664,-0.2718141299789334,69.17450980392157,-71.33092498779297,-14.854431,3.64477,-0.30994195,-10.448104004515944,-19.38496533818384,-0.902971647535023,1.592788575316287,-1.4277529315641682,-0.7385477180369826,-10.421557528260687,-19.40876122037657,-9.740383595667996,1.592788575316287,-1.4277529315641682,-1.9875998452366548
277,0.21259636478688962,0.17350816711323844,-0.10464241416430112,-0.22257634401473503,69.17450980392157,-71.37584686279297,-14.849931,3.7240617,-0.30495512,-10.394914658579227,-19.432615237243848,-0.9133466522848851,1.5985721808867281,-1.4312410120363115,-0.7352259821996268,-10.368271788897795,-19.456469254111113,-9.806884230891457,1.5985721808867281,-1.4312410120363115,-1.9950190567038126
278,0.20180427225487227,0.08112545767896494,-0.05298697604293143,-0.2595539085240617,69.17450980392157,-71.41938018798828,-14.845583,3.8035715,-0.29985315,-10.341583849517624,-19.480352708187304,-0.9233562887624175,1.6012763628093603,-1.433007244571076,-0.7329310968407003,-10.314895910137484,-19.50423616226348,-9.873673259346612,1.6012763628093603,-1.433007244571076,-2.0036708536546146
279,0.18908711537953135,0.1341121553104876,-0.004648328690588531,-0.373736942064939,69.17450980392157,-71.46128845214844,-14.841387,3.8832989,-0.2946377,-10.288133464004362,-19.5281221987445,-0.9330714752887247,1.6057467679863766,-1.4331621888607622,-0.7342319410077278,-10.261371017871271,-19.552008235225507,-9.940877551070727,1.6057467679863766,-1.4331621888607622,-2.016128751723446
280,0.13742239999818215,0.06972156417499835,-0.15872201590124785,-0.3435059243554477,69.17450980392157,-71.50096130371094,-14.837343,3.9632444,-0.28931046,-10.23456983753583,-19.57598245060425,-0.942518143100965,1.6080708201255431,-1.4384529227241372,-0.7343044734361772,-10.20776865720042,-19.59995666598298,-10.008463516044126,1.6080708201255431,-1.4384529227241372,-2.0275789492019607
281,0.14339795127375699,0.11988834020346138,-0.1384828486775162,-0.2630961387590016,69.17450980392157,-71.53791046142578,-14.833452,4.043408,-0.28387314,-10.180900872231533,-19.624007816277654,-0.9516131055696526,1.6120670981323253,-1.4430690176800545,-0.731465328495067,-10.154033087262675,-19.648058966572314,-10.07634181006059,1.6120670981323253,-1.4430690176800545,-2.0363488204939273
282,0.19139078021947903,0.06859109259861268,-0.10131126141901826,-0.289567089546205,69.17450980392157,-71.57185363769531,-14.829715,4.1237903,-0.27832755,-10.127127196131234,-19.672166400901112,-0.960304174102283,1.6143534678856124,-1.4464460597273552,-0.7292663489128869,-10.100221304999822,-19.696273835229892,-10.144541845287662,1.6143534678856124,-1.4464460597273552,-2.046001056812134
283,0.19963868454564435,0.1473294222776611,-0.1326109235870792,-0.3644062574269693,69.17450980392157,-71.6020736694336,-14.82613,4.2043905,-0.2726755,-10.073233564189337,-19.720454942294015,-0.9686165072972982,1.619264448628201,-1.4508664238469244,-0.7293025749952897,-10.046245823378882,-19.744636049358125,-10.21314677635632,1.619264448628201,-1.4508664238469244,-2.0581479320596996
284,0.22763116579116188,0.02582061413854138,-0.11998162544477205,-0.30221059537794837,69.17450980392157,-71.62812042236328,-14.822699,4.2852097,-0.266919,-10.019243737782764,-19.76888381288083,-0.9765223278978318,1.6201251357661524,-1.45486581136175,-0.7269866262390773,-9.992241652186678,-19.793131576403518,-10.282087496975397,1.6201251357661524,-1.45486581136175,-2.0682216185722977
285,0.21168490164501647,0.10064141004182287,-0.0004234558295121253,-0.27760846557608687,69.17450980392157,-71.6496810913086,-14.819422,4.3662477,-0.2610599,-9.965183654696093,-19.817379575179462,-0.9839390659566016,1.623479849434213,-1.4548799265560672,-0.7235528930905605,-9.938125657205537,-19.841627573955385,-10.351336671445113,1.623479849434213,-1.4548799265560672,-2.0774752340915006
286,0.2100849939647752,0.16057853795720323,-0.14003033585943875,-0.2967801446467977,69.17450980392157,-71.66616821289062,-14.8162985,4.4475045,-0.25510046,-9.910978449416087,-19.865953367362362,-0.990824946366016,1.6288324673661199,-1.4595476044180484,-0.720438945486174,-9.883831241626666,-19.89027916076932,-10.420915601631103,1.6288324673661199,-1.4595476044180484,-2.087367905579727
287,0.2313462876763115,0.08493417611229051,-0.006624716253447259,-0.2262781695302234,69.56470588235294,-71.67716979980469,-14.81333,4.5289807,-0.24904276,-9.85663684818382,-19.914608634574215,-0.9933169446839011,1.6316636065698629,-1.4597684282931633,-0.711796873595183,-9.829442454741004,-19.938938108379094,-10.490745952005462,1.6316636065698629,-1.4597684282931633,-2.0949105112307347
288,0.2099158344159354,0.17266081687790416,0.018843094813392802,-0.33105861372179746,69.56470588235294,-71.68236541748047,-14.810515,4.610676,-0.24289061,-9.802152138622114,-19.96325711379798,-0.9952803168722534,1.6374189671324597,-1.4591403251327169,-0.7064241191145794,-9.774861822503256,-19.98757611921685,-10.560944145283955,1.6374189671324597,-1.4591403251327169,-2.1059457983547945
289,0.18994419645012228,0.10191404329082165,-0.11114571560956303,-0.24121770326766523,69.56470588235294,-71.68145751953125,-14.807856,4.6925907,-0.23664777,-9.747514887471427,-20.011956872255517,-0.996678697440426,1.6408161019088205,-1.4628451823197024,-0.6978054774945965,-9.72016795243963,-20.036337625294173,-10.631410358232745,1.6408161019088205,-1.4628451823197024,-2.1139863884637164
290,0.14831734425804008,0.0935183943077752,-0.07016700056005519,-0.2706142510826339,69.56470588235294,-71.67422485351562,-14.80535,4.774725,-0.2303181,-9.692769062744295,-20.06075735999982,-0.9974347621233306,1.6439333817190798,-1.4651840823383708,-0.6898890867352463,-9.665370173048993,-20.085177094705454,-10.70217725368274,1.6439333817190798,-1.4651840823383708,-2.1230068634998043
291,0.18348172174406266,0.11517145756270034,-0.10202403836801124,-0.1535487140435734,69.56470588235294,-71.6604232788086,-14.803001,4.857079,-0.22390546,-9.63790729921057,-20.109653509432416,-0.997457494316073,1.6477724303045032,-1.4685848836173045,-0.6777681633209013,-9.610444425372176,-20.134129924159364,-10.773114758815003,1.6477724303045032,-1.4685848836173045,-2.1281251539679236
292,0.15589453097112976,0.08987116458181167,-0.13560939051880005,-0.28962329574074985,69.56470588235294,-71.63985443115234,-14.800807,4.9396524,-0.21741389,-9.582931623108985,-20.158681677436615,-0.9967141311485238,1.6507681357905635,-1.4731051966345978,-0.6698558566051686,-9.555418820845825,-20.18323343071385,-10.844374067609202,1.6507681357905635,-1.4731051966345978,-2.1377792638259487
293,0.13339468692885487,0.08318724869198721,-0.03919237363480559,-0.2416833117912489,69.56470588235294,-71.61241149902344,-14.798769,5.022446,-0.21084747,-9.527859803444471,-20.20780695753201,-0.995208370536132,1.6535410440802965,-1.4744116090890913,-0.6599926604211171,-9.500300786043148,-20.232380484350156,-10.915901913416501,1.6535410440802965,-1.4744116090890913,-2.1458353742189904
